chrom,start,end,ancestry,data_set
1,9564095,9932954,resident,28
1,9932954,9979661,foreign,28
1,9979661,10000000,resident,28
2,0,201911,resident,28
2,201911,283322,foreign,28
2,283322,335003,resident,28
2,335003,471092,foreign,28
2,471092,482834,resident,28
2,482834,598463,foreign,28
2,598463,705067,resident,28
2,705067,706901,foreign,28
2,706901,1030236,resident,28
2,1030236,1070312,foreign,28
2,1070312,1278568,resident,28
2,1278568,1288731,foreign,28
2,1288731,1344644,resident,28
2,1344644,1491046,foreign,28
2,1491046,1761650,resident,28
2,1761650,1846904,foreign,28
2,1846904,1874827,resident,28
2,1874827,1882555,foreign,28
2,1882555,1923583,resident,28
2,1923583,1931607,foreign,28
2,1931607,2010700,resident,28
2,2010700,2047298,foreign,28
2,2047298,2253179,resident,28
2,2253179,2412670,foreign,28
2,2412670,2413902,resident,28
2,2413902,2539580,foreign,28
2,2539580,2969507,resident,28
2,2969507,3020877,foreign,28
2,3020877,3054586,resident,28
2,3054586,3140015,foreign,28
2,3140015,3177012,resident,28
2,3177012,3214881,foreign,28
2,3214881,3347898,resident,28
2,3347898,3356290,foreign,28
2,3356290,3435187,resident,28
2,3435187,3513769,foreign,28
2,3513769,3520748,resident,28
2,3520748,3551625,foreign,28
2,3551625,3787383,resident,28
2,3787383,3875799,foreign,28
2,3875799,3972240,resident,28
2,3972240,4074827,foreign,28
2,4074827,4163676,resident,28
2,4163676,4229426,foreign,28
2,4229426,4338638,resident,28
2,4338638,4354431,foreign,28
2,4354431,4420274,resident,28
2,4420274,4424047,foreign,28
2,4424047,4658901,resident,28
2,4658901,4689633,foreign,28
2,4689633,5136983,resident,28
2,5136983,5275429,foreign,28
2,5275429,5285720,resident,28
2,5285720,5321661,foreign,28
2,5321661,5364528,resident,28
2,5364528,5457773,foreign,28
2,5457773,5584420,resident,28
2,5584420,5647829,foreign,28
2,5647829,5945874,resident,28
2,5945874,5948390,foreign,28
2,5948390,5979340,resident,28
2,5979340,6038594,foreign,28
2,6038594,6127956,resident,28
2,6127956,6228224,foreign,28
2,6228224,6346020,resident,28
2,6346020,6417754,foreign,28
2,6417754,6431069,resident,28
2,6431069,6491548,foreign,28
2,6491548,6715634,resident,28
2,6715634,6770571,foreign,28
2,6770571,6840287,resident,28
2,6840287,6871948,foreign,28
2,6871948,7137686,resident,28
2,7137686,7198056,foreign,28
2,7198056,7246846,resident,28
2,7246846,7424043,foreign,28
2,7424043,7557463,resident,28
2,7557463,7618494,foreign,28
2,7618494,7662294,resident,28
2,7662294,7723390,foreign,28
2,7723390,7785366,resident,28
2,7785366,7797963,foreign,28
2,7797963,7927814,resident,28
2,7927814,7928561,foreign,28
2,7928561,7977340,resident,28
2,7977340,8142602,foreign,28
2,8142602,8633279,resident,28
2,8633279,8646472,foreign,28
2,8646472,8664129,resident,28
2,8664129,8666141,foreign,28
2,8666141,8780758,resident,28
2,8780758,8825456,foreign,28
2,8825456,9326408,resident,28
2,9326408,9358969,foreign,28
2,9358969,9571399,resident,28
2,9571399,9580914,foreign,28
2,9580914,9618930,resident,28
2,9618930,9685569,foreign,28
2,9685569,9929849,resident,28
2,9929849,9943955,foreign,28
2,9943955,10000000,resident,28
3,0,146171,resident,28
3,146171,194707,foreign,28
3,194707,211011,resident,28
3,211011,232105,foreign,28
3,232105,460562,resident,28
3,460562,569458,foreign,28
3,569458,825964,resident,28
3,825964,865383,foreign,28
3,865383,897457,resident,28
3,897457,955709,foreign,28
3,955709,1021836,resident,28
3,1021836,1031762,foreign,28
3,1031762,1046514,resident,28
3,1046514,1270795,foreign,28
3,1270795,1441361,resident,28
3,1441361,1486134,foreign,28
3,1486134,1544359,resident,28
3,1544359,1649525,foreign,28
3,1649525,1684265,resident,28
3,1684265,1739189,foreign,28
3,1739189,1742141,resident,28
3,1742141,1810407,foreign,28
3,1810407,1874827,resident,28
3,1874827,1882555,foreign,28
3,1882555,1983789,resident,28
3,1983789,2047298,foreign,28
3,2047298,2253179,resident,28
3,2253179,2272260,foreign,28
3,2272260,2456617,resident,28
3,2456617,2482671,foreign,28
3,2482671,2533956,resident,28
3,2533956,2599590,foreign,28
3,2599590,2689784,resident,28
3,2689784,2713838,foreign,28
3,2713838,2865802,resident,28
3,2865802,2944700,foreign,28
3,2944700,3094573,resident,28
3,3094573,3123667,foreign,28
3,3123667,3263294,resident,28
3,3263294,3476915,foreign,28
3,3476915,3549072,resident,28
3,3549072,3601573,foreign,28
3,3601573,3720022,resident,28
3,3720022,3747735,foreign,28
3,3747735,3966721,resident,28
3,3966721,4063924,foreign,28
3,4063924,4511110,resident,28
3,4511110,4569827,foreign,28
3,4569827,4663819,resident,28
3,4663819,4689633,foreign,28
3,4689633,5364528,resident,28
3,5364528,5457773,foreign,28
3,5457773,5568443,resident,28
3,5568443,5592501,foreign,28
3,5592501,5597930,resident,28
3,5597930,5647829,foreign,28
3,5647829,6068728,resident,28
3,6068728,6228224,foreign,28
3,6228224,6346020,resident,28
3,6346020,6417754,foreign,28
3,6417754,6431069,resident,28
3,6431069,6491548,foreign,28
3,6491548,6577412,resident,28
3,6577412,6633073,foreign,28
3,6633073,6748686,resident,28
3,6748686,6770571,foreign,28
3,6770571,6836343,resident,28
3,6836343,6863008,foreign,28
3,6863008,6947229,resident,28
3,6947229,6951388,foreign,28
3,6951388,7035993,resident,28
3,7035993,7085330,foreign,28
3,7085330,7093994,resident,28
3,7093994,7164081,foreign,28
3,7164081,7316518,resident,28
3,7316518,7353872,foreign,28
3,7353872,7460627,resident,28
3,7460627,7519384,foreign,28
3,7519384,7592566,resident,28
3,7592566,7605718,foreign,28
3,7605718,7650534,resident,28
3,7650534,7727525,foreign,28
3,7727525,7773696,resident,28
3,7773696,7803852,foreign,28
3,7803852,7919042,resident,28
3,7919042,7982372,foreign,28
3,7982372,8120945,resident,28
3,8120945,8144700,foreign,28
3,8144700,8635887,resident,28
3,8635887,8657475,foreign,28
3,8657475,8739244,resident,28
3,8739244,8802029,foreign,28
3,8802029,9341217,resident,28
3,9341217,9386622,foreign,28
3,9386622,9389601,resident,28
3,9389601,9398382,foreign,28
3,9398382,9427052,resident,28
3,9427052,9568921,foreign,28
3,9568921,9633629,resident,28
3,9633629,9656497,foreign,28
3,9656497,9806729,resident,28
3,9806729,9821430,foreign,28
3,9821430,9929849,resident,28
3,9929849,10000000,foreign,28
4,0,45404,foreign,28
4,45404,218574,resident,28
4,218574,277270,foreign,28
4,277270,289030,resident,28
4,289030,330500,foreign,28
4,330500,394562,resident,28
4,394562,598463,foreign,28
4,598463,644942,resident,28
4,644942,875037,foreign,28
4,875037,1016145,resident,28
4,1016145,1024412,foreign,28
4,1024412,1040846,resident,28
4,1040846,1062222,foreign,28
4,1062222,1102108,resident,28
4,1102108,1155125,foreign,28
4,1155125,1307856,resident,28
4,1307856,1325403,foreign,28
4,1325403,1343916,resident,28
4,1343916,1364434,foreign,28
4,1364434,1482911,resident,28
4,1482911,1553572,foreign,28
4,1553572,1761650,resident,28
4,1761650,1846904,foreign,28
4,1846904,1874827,resident,28
4,1874827,1882555,foreign,28
4,1882555,1919446,resident,28
4,1919446,2047298,foreign,28
4,2047298,2253179,resident,28
4,2253179,2412670,foreign,28
4,2412670,2413902,resident,28
4,2413902,2658554,foreign,28
4,2658554,2866171,resident,28
4,2866171,2928967,foreign,28
4,2928967,3043042,resident,28
4,3043042,3046038,foreign,28
4,3046038,3214872,resident,28
4,3214872,3261287,foreign,28
4,3261287,3391402,resident,28
4,3391402,3519525,foreign,28
4,3519525,3617047,resident,28
4,3617047,3618173,foreign,28
4,3618173,3666344,resident,28
4,3666344,3690816,foreign,28
4,3690816,3716202,resident,28
4,3716202,3801392,foreign,28
4,3801392,3909297,resident,28
4,3909297,4039508,foreign,28
4,4039508,5136983,resident,28
4,5136983,5208529,foreign,28
4,5208529,5222538,resident,28
4,5222538,5373189,foreign,28
4,5373189,5568443,resident,28
4,5568443,5603413,foreign,28
4,5603413,5688118,resident,28
4,5688118,5744950,foreign,28
4,5744950,5927474,resident,28
4,5927474,5942360,foreign,28
4,5942360,5971798,resident,28
4,5971798,5973799,foreign,28
4,5973799,6047023,resident,28
4,6047023,6161073,foreign,28
4,6161073,6189304,resident,28
4,6189304,6265514,foreign,28
4,6265514,6571926,resident,28
4,6571926,6627356,foreign,28
4,6627356,6789837,resident,28
4,6789837,6805262,foreign,28
4,6805262,6840287,resident,28
4,6840287,6871948,foreign,28
4,6871948,7291858,resident,28
4,7291858,7363631,foreign,28
4,7363631,7415965,resident,28
4,7415965,7421004,foreign,28
4,7421004,7679304,resident,28
4,7679304,7714028,foreign,28
4,7714028,7779170,resident,28
4,7779170,7872202,foreign,28
4,7872202,7912113,resident,28
4,7912113,7982372,foreign,28
4,7982372,8047560,resident,28
4,8047560,8100630,foreign,28
4,8100630,8123502,resident,28
4,8123502,8144700,foreign,28
4,8144700,8282225,resident,28
4,8282225,8300655,foreign,28
4,8300655,8496426,resident,28
4,8496426,8564223,foreign,28
4,8564223,8641924,resident,28
4,8641924,8674043,foreign,28
4,8674043,8797114,resident,28
4,8797114,8825456,foreign,28
4,8825456,8924874,resident,28
4,8924874,9139260,foreign,28
4,9139260,9317976,resident,28
4,9317976,9695748,foreign,28
4,9695748,9927142,resident,28
4,9927142,10000000,foreign,28
5,0,169080,foreign,28
5,169080,207344,resident,28
5,207344,608883,foreign,28
5,608883,610297,resident,28
5,610297,712650,foreign,28
5,712650,823924,resident,28
5,823924,830728,foreign,28
5,830728,977075,resident,28
5,977075,1029405,foreign,28
5,1029405,1170429,resident,28
5,1170429,1190960,foreign,28
5,1190960,1386917,resident,28
5,1386917,1505470,foreign,28
5,1505470,1554905,resident,28
5,1554905,1573070,foreign,28
5,1573070,1634478,resident,28
5,1634478,1898295,foreign,28
5,1898295,1918464,resident,28
5,1918464,1942930,foreign,28
5,1942930,2253179,resident,28
5,2253179,2292514,foreign,28
5,2292514,2396731,resident,28
5,2396731,2417470,foreign,28
5,2417470,2465205,resident,28
5,2465205,2550234,foreign,28
5,2550234,2858970,resident,28
5,2858970,2907994,foreign,28
5,2907994,2930814,resident,28
5,2930814,2971389,foreign,28
5,2971389,3093476,resident,28
5,3093476,3184535,foreign,28
5,3184535,3285873,resident,28
5,3285873,3375474,foreign,28
5,3375474,3492683,resident,28
5,3492683,3577143,foreign,28
5,3577143,3743475,resident,28
5,3743475,3747735,foreign,28
5,3747735,3827500,resident,28
5,3827500,3858383,foreign,28
5,3858383,4364806,resident,28
5,4364806,4511103,foreign,28
5,4511103,4545742,resident,28
5,4545742,4561533,foreign,28
5,4561533,4566284,resident,28
5,4566284,4689633,foreign,28
5,4689633,4859410,resident,28
5,4859410,4963821,foreign,28
5,4963821,5159570,resident,28
5,5159570,5244547,foreign,28
5,5244547,5682045,resident,28
5,5682045,5706160,foreign,28
5,5706160,5773928,resident,28
5,5773928,5901190,foreign,28
5,5901190,6025290,resident,28
5,6025290,6122276,foreign,28
5,6122276,6169609,resident,28
5,6169609,6238214,foreign,28
5,6238214,6304857,resident,28
5,6304857,6446591,foreign,28
5,6446591,6566777,resident,28
5,6566777,6612975,foreign,28
5,6612975,6859009,resident,28
5,6859009,6903347,foreign,28
5,6903347,7105149,resident,28
5,7105149,7259437,foreign,28
5,7259437,7415965,resident,28
5,7415965,7575713,foreign,28
5,7575713,7679304,resident,28
5,7679304,7872202,foreign,28
5,7872202,7912113,resident,28
5,7912113,7982372,foreign,28
5,7982372,8349940,resident,28
5,8349940,8369401,foreign,28
5,8369401,8389760,resident,28
5,8389760,8423016,foreign,28
5,8423016,8519640,resident,28
5,8519640,8571272,foreign,28
5,8571272,8691748,resident,28
5,8691748,8714735,foreign,28
5,8714735,8829172,resident,28
5,8829172,8900865,foreign,28
5,8900865,9005604,resident,28
5,9005604,9008243,foreign,28
5,9008243,9024863,resident,28
5,9024863,9133363,foreign,28
5,9133363,9260710,resident,28
5,9260710,9267656,foreign,28
5,9267656,9308975,resident,28
5,9308975,9664310,foreign,28
5,9664310,9710104,resident,28
5,9710104,9775113,foreign,28
5,9775113,9929849,resident,28
5,9929849,10000000,foreign,28
6,0,8630,resident,28
6,8630,73911,foreign,28
6,73911,235649,resident,28
6,235649,608883,foreign,28
6,608883,610297,resident,28
6,610297,861221,foreign,28
6,861221,898612,resident,28
6,898612,955709,foreign,28
6,955709,1203539,resident,28
6,1203539,1361321,foreign,28
6,1361321,1384066,resident,28
6,1384066,1442064,foreign,28
6,1442064,1501596,resident,28
6,1501596,1585548,foreign,28
6,1585548,1604613,resident,28
6,1604613,1714578,foreign,28
6,1714578,1738572,resident,28
6,1738572,1752286,foreign,28
6,1752286,1761650,resident,28
6,1761650,1777126,foreign,28
6,1777126,1814392,resident,28
6,1814392,1846904,foreign,28
6,1846904,1892974,resident,28
6,1892974,1907166,foreign,28
6,1907166,1923583,resident,28
6,1923583,1931607,foreign,28
6,1931607,2259450,resident,28
6,2259450,2277710,foreign,28
6,2277710,2408350,resident,28
6,2408350,2417470,foreign,28
6,2417470,2519759,resident,28
6,2519759,2550234,foreign,28
6,2550234,2622740,resident,28
6,2622740,2642779,foreign,28
6,2642779,2738175,resident,28
6,2738175,2853798,foreign,28
6,2853798,2955013,resident,28
6,2955013,2971389,foreign,28
6,2971389,3093476,resident,28
6,3093476,3184535,foreign,28
6,3184535,3285873,resident,28
6,3285873,3332953,foreign,28
6,3332953,3350184,resident,28
6,3350184,3384564,foreign,28
6,3384564,3546988,resident,28
6,3546988,3621003,foreign,28
6,3621003,3738057,resident,28
6,3738057,3739595,foreign,28
6,3739595,3778159,resident,28
6,3778159,3793478,foreign,28
6,3793478,3973706,resident,28
6,3973706,4025983,foreign,28
6,4025983,4511110,resident,28
6,4511110,4548828,foreign,28
6,4548828,4658901,resident,28
6,4658901,4665291,foreign,28
6,4665291,4859410,resident,28
6,4859410,4963821,foreign,28
6,4963821,5159570,resident,28
6,5159570,5244547,foreign,28
6,5244547,5803539,resident,28
6,5803539,5817229,foreign,28
6,5817229,6133912,resident,28
6,6133912,6161073,foreign,28
6,6161073,6211996,resident,28
6,6211996,6259975,foreign,28
6,6259975,6859009,resident,28
6,6859009,6870655,foreign,28
6,6870655,6896257,resident,28
6,6896257,6931845,foreign,28
6,6931845,7072779,resident,28
6,7072779,7194806,foreign,28
6,7194806,7291858,resident,28
6,7291858,7363631,foreign,28
6,7363631,7579865,resident,28
6,7579865,7618494,foreign,28
6,7618494,7662294,resident,28
6,7662294,7723390,foreign,28
6,7723390,7786974,resident,28
6,7786974,7874107,foreign,28
6,7874107,7898538,resident,28
6,7898538,7938216,foreign,28
6,7938216,8214545,resident,28
6,8214545,8298753,foreign,28
6,8298753,8388794,resident,28
6,8388794,8395626,foreign,28
6,8395626,8413781,resident,28
6,8413781,8441433,foreign,28
6,8441433,8509695,resident,28
6,8509695,8575695,foreign,28
6,8575695,8595581,resident,28
6,8595581,8624661,foreign,28
6,8624661,8797608,resident,28
6,8797608,8969107,foreign,28
6,8969107,9039646,resident,28
6,9039646,9116988,foreign,28
6,9116988,9450787,resident,28
6,9450787,9546332,foreign,28
6,9546332,9618930,resident,28
6,9618930,9685569,foreign,28
6,9685569,9934944,resident,28
6,9934944,10000000,foreign,28
7,0,243991,resident,28
7,243991,254752,foreign,28
7,254752,255711,resident,28
7,255711,440562,foreign,28
7,440562,460562,resident,28
7,460562,717919,foreign,28
7,717919,721699,resident,28
7,721699,771582,foreign,28
7,771582,790789,resident,28
7,790789,887809,foreign,28
7,887809,944002,resident,28
7,944002,955709,foreign,28
7,955709,1298242,resident,28
7,1298242,1394765,foreign,28
7,1394765,1449491,resident,28
7,1449491,1532646,foreign,28
7,1532646,1566226,resident,28
7,1566226,1612708,foreign,28
7,1612708,1644318,resident,28
7,1644318,1679628,foreign,28
7,1679628,1706778,resident,28
7,1706778,1833594,foreign,28
7,1833594,1874827,resident,28
7,1874827,1882555,foreign,28
7,1882555,2042443,resident,28
7,2042443,2076561,foreign,28
7,2076561,2259450,resident,28
7,2259450,2277710,foreign,28
7,2277710,2408350,resident,28
7,2408350,2417470,foreign,28
7,2417470,2519759,resident,28
7,2519759,2550234,foreign,28
7,2550234,2622740,resident,28
7,2622740,2642779,foreign,28
7,2642779,2975062,resident,28
7,2975062,3063210,foreign,28
7,3063210,3129973,resident,28
7,3129973,3217882,foreign,28
7,3217882,3313237,resident,28
7,3313237,3320740,foreign,28
7,3320740,3350184,resident,28
7,3350184,3368751,foreign,28
7,3368751,3415762,resident,28
7,3415762,3548900,foreign,28
7,3548900,3561423,resident,28
7,3561423,3621003,foreign,28
7,3621003,3738057,resident,28
7,3738057,3739595,foreign,28
7,3739595,3767406,resident,28
7,3767406,3918836,foreign,28
7,3918836,3934496,resident,28
7,3934496,3939559,foreign,28
7,3939559,3955020,resident,28
7,3955020,3973109,foreign,28
7,3973109,4457407,resident,28
7,4457407,4689633,foreign,28
7,4689633,5222538,resident,28
7,5222538,5224075,foreign,28
7,5224075,5225195,resident,28
7,5225195,5226451,foreign,28
7,5226451,5230598,resident,28
7,5230598,5250432,foreign,28
7,5250432,5270841,resident,28
7,5270841,5277866,foreign,28
7,5277866,5348522,resident,28
7,5348522,5406358,foreign,28
7,5406358,5568443,resident,28
7,5568443,5576309,foreign,28
7,5576309,5732912,resident,28
7,5732912,5793106,foreign,28
7,5793106,5954571,resident,28
7,5954571,5961292,foreign,28
7,5961292,6043995,resident,28
7,6043995,6104423,foreign,28
7,6104423,6510829,resident,28
7,6510829,6559047,foreign,28
7,6559047,6840287,resident,28
7,6840287,6871948,foreign,28
7,6871948,7105149,resident,28
7,7105149,7239101,foreign,28
7,7239101,7415965,resident,28
7,7415965,7578975,foreign,28
7,7578975,7679304,resident,28
7,7679304,7714028,foreign,28
7,7714028,8171730,resident,28
7,8171730,8224974,foreign,28
7,8224974,8388545,resident,28
7,8388545,8445516,foreign,28
7,8445516,8617057,resident,28
7,8617057,8674043,foreign,28
7,8674043,8797114,resident,28
7,8797114,8825456,foreign,28
7,8825456,8940515,resident,28
7,8940515,8963999,foreign,28
7,8963999,9102018,resident,28
7,9102018,9118719,foreign,28
7,9118719,9186569,resident,28
7,9186569,9191157,foreign,28
7,9191157,9266154,resident,28
7,9266154,9289639,foreign,28
7,9289639,9340417,resident,28
7,9340417,9398382,foreign,28
7,9398382,9632917,resident,28
7,9632917,9645023,foreign,28
7,9645023,9673467,resident,28
7,9673467,9685569,foreign,28
7,9685569,9773482,resident,28
7,9773482,9979661,foreign,28
7,9979661,10000000,resident,28
8,0,219733,resident,28
8,219733,281457,foreign,28
8,281457,298805,resident,28
8,298805,471092,foreign,28
8,471092,507481,resident,28
8,507481,603101,foreign,28
8,603101,704523,resident,28
8,704523,789896,foreign,28
8,789896,823924,resident,28
8,823924,830728,foreign,28
8,830728,977075,resident,28
8,977075,1029405,foreign,28
8,1029405,1170429,resident,28
8,1170429,1190960,foreign,28
8,1190960,1347610,resident,28
8,1347610,1394765,foreign,28
8,1394765,1508253,resident,28
8,1508253,1538261,foreign,28
